,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
Fbxo2,0.155525395,7.303704709,0.580353377,0.561679148,0.928406446,-5.31231467,0.58034921
Fdxr,0.065884828,4.331943556,0.580728968,0.561431021,0.928406446,-5.130808146,0.580717269
Gnpda2,-0.050536274,5.663731127,-0.581845254,0.560678476,0.928406446,-5.120205953,-0.581834035
Heatr5a,-0.097109853,4.101905508,-0.58029541,0.561726245,0.928406446,-5.074120479,-0.580279358
Irs2,-0.109853722,6.591599604,-0.579981695,0.56192957,0.928406446,-5.330185647,-0.579977828
Knop1,-0.051744611,5.49258185,-0.579414444,0.562317116,0.928406446,-5.121168183,-0.579403243
Krt4,0.491560149,-0.436768124,0.579887463,0.562237345,0.928406446,-4.736820982,0.579521498
LOC113178484,0.193309959,5.358270958,0.57972058,0.562107525,0.928406446,-5.22877282,0.579713965
LOC113178643,-0.065585632,2.771222411,-0.58042249,0.561671413,0.928406446,-4.887487463,-0.580360683
LOC113179744,-0.082769049,3.116195411,-0.581029725,0.561246495,0.928406446,-4.948556957,-0.580991036
LOC113180921,-0.075582031,5.032169167,-0.582353844,0.560335648,0.928406446,-5.13066275,-0.582343028
LOC113181716,-0.146670152,0.710038844,-0.581930116,0.56078112,0.928406446,-4.757490449,-0.581681671
LOC113182579,0.161776608,0.020370371,0.58077825,0.561658459,0.928406446,-4.728616302,0.580379896
LOC113190255,0.038697244,6.9407125,0.582153674,0.560465689,0.928406446,-5.337401289,0.58214994
LOC113190951,-0.060050305,5.35979837,-0.580148903,0.561820385,0.928406446,-5.159113823,-0.580139743
LOC113199335,0.10569941,1.258712158,0.582294666,0.560477788,0.928406446,-4.793097545,0.582131976
LOC113199902,0.164852162,-0.077877743,0.583013725,0.560215366,0.928406446,-4.711931447,0.582521645
Map3k11,0.076979768,5.066789996,0.58280629,0.560029847,0.928406446,-5.16528941,0.582797175
Mettl11b,-0.225594732,-0.891686393,-0.582736166,0.560907801,0.928406446,-4.666563839,-0.581493643
Nfatc2ip,-0.035566123,4.630469877,-0.581404355,0.560974883,0.928406446,-5.150714696,-0.581394086
Polk,-0.079038063,3.805264331,-0.579598393,0.562199329,0.928406446,-5.037835197,-0.579577858
Prpf31,0.037968791,5.641953098,0.579554345,0.562218925,0.928406446,-5.259797218,0.579548806
Ptprd,-0.127939468,6.573784163,-0.582076756,0.560517861,0.928406446,-5.30689998,-0.582072481
Pycr1,0.111546968,4.330109478,0.579557977,0.56222193,0.928406446,-5.106294753,0.57954435
Rab29,0.091783517,2.857557076,0.57958035,0.562232796,0.928406446,-4.910531648,0.579528242
Riok3,-0.045443321,6.743179531,-0.581670916,0.560794958,0.928406446,-5.13019611,-0.58166113
Rnf183,-0.299470929,0.687032803,-0.581810689,0.560871818,0.928406446,-4.748768194,-0.581547049
Sult1a3,0.19156688,3.209244459,0.580183562,0.561829109,0.928406446,-4.897375247,0.580126805
Tcp11l2,-0.147165223,4.019971665,-0.581442093,0.560953479,0.928406446,-5.073261256,-0.581425851
Tmem19,-0.039886925,5.502954135,-0.579428882,0.562303547,0.928406446,-5.262146885,-0.579423359
Tmem88,-0.105438965,2.145332892,-0.582748686,0.560176807,0.928406446,-4.778244724,-0.582578908
Uaca,0.093065964,5.026611759,0.580772809,0.561400306,0.928406446,-5.149009435,0.580762836
Wdr26,-0.046260998,7.070065992,-0.5808996,0.56131188,0.928406446,-5.248774363,-0.580894024
Znf185,-0.091751491,2.893669917,-0.582743178,0.560116892,0.928406446,-4.859567123,-0.582667891
Adcy8,0.181322993,4.167678313,0.578664756,0.562833624,0.928456297,-4.989676711,0.578637754
Clhc1,-0.122149184,3.280258888,-0.578828023,0.562726137,0.928456297,-4.977854035,-0.578797028
Dhx58,0.195939427,2.098756668,0.578606294,0.562913682,0.928456297,-4.855936033,0.578519136
Eno3,0.146119656,0.556101254,0.579058973,0.562859908,0.928456297,-4.713283541,0.57859881
Gps2,-0.053051484,4.695750245,-0.578483569,0.562944109,0.928456297,-5.163619181,-0.578474055
Josd1,0.0603754,5.381310639,0.578778985,0.562742506,0.928456297,-5.24173271,0.578772772
Nfil3,-0.136866586,2.934731217,-0.579087745,0.562564097,0.928456297,-4.911954294,-0.579037164
Ngrn,0.093501793,7.798740144,0.578958715,0.562620067,0.928456297,-5.297360441,0.578954216
Nlrx1,-0.099944279,4.114639774,-0.578860405,0.562692932,0.928456297,-5.095664272,-0.578846233
Pkd1l2,0.152353734,1.341813642,0.579228414,0.562529475,0.928456297,-4.808743195,0.579088476
Rnf220,0.051547639,7.885465265,0.578502121,0.562930599,0.928456297,-5.178214365,0.578494071
Btk,0.147286577,1.821623094,0.578395631,0.56306553,0.928477589,-4.839524042,0.578294169
Rgl3,-0.108208792,4.008736643,-0.57837562,0.563029926,0.928477589,-4.978052808,-0.578346916
Ccl27,0.140802527,3.159409674,0.577933782,0.563331959,0.92873794,-4.968577409,0.57789952
LOC113178149,-0.070876416,3.512618661,-0.577992023,0.563308027,0.92873794,-4.889688954,-0.577934966
Cops6,-0.058374081,6.911207721,-0.577755777,0.563432197,0.928813717,-5.284148046,-0.577751065
Asic3,0.101203277,3.325804404,0.577473331,0.563657213,0.928886034,-4.895891249,0.577417858
Ccdc174,0.045914085,5.158925487,0.577328681,0.563724167,0.928886034,-5.146657299,0.577318725
Eya1,-0.132745302,5.288962663,-0.577500655,0.563607785,0.928886034,-5.152235744,-0.577491047
Hprt1,0.05894815,7.269749273,0.577402952,0.563669831,0.928886034,-5.334901936,0.577399175
Meltf,0.195772487,3.869309924,0.577302553,0.563747464,0.928886034,-5.057981783,0.577284232
Aacs,0.103515301,5.409382823,0.574492682,0.565640875,0.92892886,-5.152760587,0.574483187
Adamts7,0.130677174,1.826389631,0.575016434,0.565359145,0.92892886,-4.825586737,0.574899682
Aftph,-0.04690355,6.340541132,-0.573769255,0.566127087,0.92892886,-5.290070733,-0.573764629
B3galnt2,0.054005865,5.67275715,0.575817591,0.564746002,0.92892886,-5.122240987,0.575806467
Brinp3,0.195750494,4.128321156,0.576087792,0.564571339,0.92892886,-5.017272672,0.576064864
Chka,-0.068205478,6.459067344,-0.5754836,0.564966889,0.92892886,-5.330654636,-0.575479739
Cnot11,0.059485322,4.722194201,0.574019819,0.565964244,0.92892886,-5.081517399,0.574005257
Corin,-0.222687942,2.507754607,-0.575267097,0.565148434,0.92892886,-4.901441232,-0.575211251
Ctr9,-0.043380728,6.617187825,-0.574079183,0.565916734,0.92892886,-5.338287267,-0.574075467
Eef1d,-0.052377414,7.682623881,-0.57474665,0.565468865,0.92892886,-5.154168632,-0.574737465
Efnb1,0.054177357,5.797274976,0.576668683,0.564169675,0.92892886,-5.15002732,0.576659236
Erich2,0.265912906,4.13808069,0.575420837,0.565019269,0.92892886,-5.054504054,0.57540227
Gpha2,0.279282265,0.063754649,0.575651081,0.565104827,0.92892886,-4.731599558,0.575275738
Gpr160,-0.306516209,-0.568534461,-0.576107817,0.564817887,0.92892886,-4.724938319,-0.575700131
Hipk1,-0.059085834,6.677112499,-0.573560914,0.56627043,0.92892886,-5.176794357,-0.573552844
Inip,0.058729388,4.73264856,0.575167515,0.565192516,0.92892886,-5.018971402,0.575146064
Inmt,-0.346967828,2.017669172,-0.574386529,0.565744761,0.92892886,-4.898320648,-0.574329632
LOC113175676,0.079702651,3.469697468,0.576525366,0.564305377,0.92892886,-4.871598228,0.576458404
LOC113175737,-0.05727618,4.694645754,-0.57448261,0.565653156,0.92892886,-5.049699147,-0.574465033
LOC113177040,0.138679426,0.442511031,0.574813059,0.565732399,0.92892886,-4.711356618,0.574347903
LOC113177515,0.09821418,2.611390773,0.573685893,0.56626488,0.92892886,-4.803129288,0.573561044
LOC113177701,-0.219526947,-0.262974173,-0.575136653,0.565443747,0.92892886,-4.732714916,-0.5747746
LOC113177939,0.16785721,-0.373214692,0.574764242,0.566096043,0.92892886,-4.676187029,0.573810499
LOC113178407,-0.117522744,2.439261153,-0.574785147,0.565476778,0.92892886,-4.895096079,-0.574725767
LOC113178496,0.073046944,6.92386963,0.576341455,0.564387385,0.92892886,-5.298936932,0.57633705
LOC113179848,-0.215190954,-1.111727527,-0.575300469,0.565783141,0.92892886,-4.673554465,-0.574272905
LOC113197200,-0.079974147,3.527028737,-0.57560555,0.564925649,0.92892886,-4.874489283,-0.575540736
LOC113198682,0.204509466,1.303681573,0.575244974,0.565239034,0.92892886,-4.793062094,0.575077278
Mboat1,0.147992557,1.549812663,0.574409691,0.565778365,0.92892886,-4.815769492,0.574279964
Mdm2,-0.049263303,4.913157214,-0.576639084,0.564188685,0.92892886,-5.194657051,-0.576631101
Mxd4,0.072504233,5.585416235,0.574532468,0.565610969,0.92892886,-5.279546078,0.574527393
Nexn,-0.092521367,2.40934223,-0.576008593,0.564708464,0.92892886,-4.789829189,-0.575861997
Nrsn1,0.141232087,7.425006571,0.575028403,0.565275273,0.92892886,-5.284604248,0.575023694
Odf2,-0.075094211,6.689087815,-0.574149584,0.565869076,0.92892886,-5.339844327,-0.574145898
Optn,0.050045319,5.760874205,0.57477656,0.565449967,0.92892886,-5.121300464,0.574765404
Pak4,0.112442242,5.030495339,0.576135184,0.564528888,0.92892886,-5.206366638,0.576127674
Penk,0.212749894,5.960665064,0.57584938,0.56472269,0.92892886,-5.17035803,0.575840952
Phlpp1,-0.066247267,5.944072505,-0.576658853,0.564173916,0.92892886,-5.241199841,-0.576652959
Rpf2,-0.062759741,5.121352418,-0.57474346,0.565470665,0.92892886,-5.172175582,-0.574734805
Rps10,0.06405044,8.161130913,0.576948809,0.563979352,0.92892886,-5.183498205,0.576940942
Rps23,0.066244581,8.406524964,0.576490801,0.56428958,0.92892886,-5.158301963,0.576481783
Sdhaf4,0.09102796,3.389281376,0.573713794,0.566179741,0.92892886,-5.001316068,0.573686832
Skil,-0.080839714,5.059455523,-0.573605682,0.566241336,0.92892886,-5.148408799,-0.573595828
Tln2,-0.076272813,5.823031805,-0.57713832,0.563849277,0.92892886,-5.28739017,-0.577133498
Tmem51,0.097107397,3.044726993,0.573758328,0.566156363,0.92892886,-4.957582694,0.573721373
Wdr36,-0.104344595,3.371344218,-0.576583858,0.564243707,0.92892886,-4.962403638,-0.576549669
Ecpas,-0.04695523,7.194531974,-0.573153394,0.566545215,0.929290545,-5.21885223,-0.573146929
Inppl1,-0.121075099,6.375777108,-0.572896807,0.566718289,0.929307214,-5.252086697,-0.57289131
LOC113199290,-0.172950203,-0.581752719,-0.57364881,0.566676956,0.929307214,-4.693033641,-0.572952353
Top1,-0.055582016,7.600497564,-0.573029558,0.566628474,0.929307214,-5.249060156,-0.573023956
Adprm,-0.080330791,2.748059208,-0.572720924,0.566896309,0.92933198,-4.838482677,-0.572628425
LOC113175092,0.124810948,0.29244345,0.572922422,0.566887787,0.92933198,-4.752003558,0.572641009
Rap1gap,0.057774758,7.024337528,0.572748379,0.566819723,0.92933198,-5.207003561,0.572741517
Chad,-0.20552125,-0.17981929,-0.572842294,0.567007928,0.92933691,-4.729791496,-0.572463616
Pmm1,0.069363387,5.197353321,0.57252108,0.566974748,0.92933691,-5.175674096,0.572512606
Kiaa1324l,-0.206519479,5.652712139,-0.572292666,0.567129115,0.929370779,-5.183115652,-0.572284697
Myoz1,-0.130054812,2.439833998,-0.572254757,0.567191516,0.929370779,-4.889472955,-0.572192577
Scube2,0.164399691,4.528688465,0.572281076,0.567142129,0.929370779,-5.075995415,0.572265485
Anxa4,-0.145126054,4.174794703,-0.570617596,0.568273584,0.929623976,-5.01969052,-0.570595922
Ap3d1,-0.033287315,8.369017059,-0.571022802,0.567987327,0.929623976,-5.295510693,-0.571018169
Asb4,-0.061825228,6.403919878,-0.571510065,0.567657507,0.929623976,-5.261095631,-0.571504801
Azi2,-0.041406964,6.164744656,-0.570936897,0.568047592,0.929623976,-5.18797369,-0.570929266
Cdk8,-0.049624243,4.288886283,-0.570070779,0.568640745,0.929623976,-5.068373072,-0.570054484
Cisd3,0.063813272,4.605748176,0.57106158,0.567969468,0.929623976,-5.055631003,0.571044515
Cnnm4,-0.085689003,4.493261488,-0.5709998,0.568007218,0.929623976,-5.138616534,-0.570988825
CUNH15orf65,-0.123966109,0.669459969,-0.572195951,0.567468355,0.929623976,-4.718301126,-0.571783945
Dnaja1,0.06132983,7.744502683,0.571789277,0.567467439,0.929623976,-5.324378205,0.571785297
Hspa13,0.055587845,6.871480889,0.570593114,0.568280978,0.929623976,-5.176189052,0.570585016
Kcp,0.150263983,1.14849983,0.570256598,0.568603983,0.929623976,-4.803810676,0.570108687
LOC113175402,0.061636912,5.593745086,0.571022337,0.567988305,0.929623976,-5.257448981,0.571016727
LOC113177348,0.11981338,2.917764318,0.571363242,0.567783988,0.929623976,-4.931836662,0.571318169
LOC113177501,0.124077418,3.183849156,0.570969099,0.568071847,0.929623976,-4.858614846,0.570893485
Lrrc39,-0.129334738,2.354307255,-0.570270759,0.568543526,0.929623976,-4.870310815,-0.570197833
Mien1,0.060293798,5.537507006,0.570254161,0.568508749,0.929623976,-5.280398267,0.570249113
Ndufb6,0.056142115,5.41957924,0.571727904,0.567510226,0.929623976,-5.255770693,0.57172215
Pkib,0.109986254,3.426024096,0.571220158,0.567874139,0.929623976,-4.958470254,0.571185157
Prdm5,0.067077509,3.981664115,0.570089113,0.568638201,0.929623976,-4.969318732,0.570058235
Pygb,0.076053746,8.703966918,0.5700487,0.568649786,0.929623976,-5.193729042,0.570041154
Rae1,-0.039516988,5.875358773,-0.570653818,0.568237452,0.929623976,-5.296595794,-0.570649213
Sp100,0.100212935,4.297128277,0.571631229,0.567583271,0.929623976,-5.06578287,0.571614351
Tcaf2,0.086337346,3.178089559,0.570792172,0.568167261,0.929623976,-4.946686645,0.570752742
Tmem107,0.088220789,3.446316006,0.57034517,0.568461843,0.929623976,-5.00167297,0.570318282
Acbd5,-0.04984598,5.495606352,-0.568791356,0.569503704,0.929839799,-5.165341264,-0.568782571
CUNH10orf99,0.076387085,1.302491028,0.569186195,0.569325064,0.929839799,-4.807916114,0.569045792
Dnah12,-0.101454131,5.607299046,-0.569420282,0.569074477,0.929839799,-5.273058754,-0.569415092
Eci1,0.046524796,6.00669787,0.56894626,0.569397215,0.929839799,-5.211910863,0.568939475
Hip1,-0.063164115,6.24666264,-0.568962959,0.569383966,0.929839799,-5.325548427,-0.568958998
Kri1,-0.05593,5.314277878,-0.569458365,0.569049024,0.929839799,-5.254105506,-0.569452609
Lgi4,0.183404918,5.025056485,0.568722449,0.569550601,0.929839799,-5.168486508,0.568713476
Ly6h,0.09504126,6.620554163,0.568788602,0.569502399,0.929839799,-5.314309436,0.568784494
Polr3f,-0.053588103,4.938066293,-0.568887426,0.569443238,0.929839799,-5.065713294,-0.568871661
S100a8,0.200932381,-0.577015915,0.570238353,0.569265763,0.929839799,-4.671635421,0.569133179
Slc22a15,-0.107327315,2.75236017,-0.5694391,0.569092524,0.929839799,-4.914335821,-0.569388493
Tmem109,0.118402176,5.836115693,0.569564646,0.568977218,0.929839799,-5.232748362,0.569558448
Tssk3,-0.088971779,2.298081544,-0.569804196,0.568856652,0.929839799,-4.880031065,-0.569736172
Ubn1,-0.046241955,5.791317859,-0.569307721,0.569150539,0.929839799,-5.291238301,-0.569302988
Zgpat,0.058242695,5.525266068,0.568650859,0.569596833,0.929839799,-5.264363025,0.568645363
Magel2,0.221691531,5.786366525,0.568208066,0.569897534,0.93024194,-5.251954458,0.568202412
Hspa4l,-0.064733154,6.63643268,-0.567977662,0.570052642,0.930406376,-5.339506913,-0.567973972
Ddx20,-0.042289863,4.571696342,-0.567655127,0.570276142,0.930593652,-5.150603578,-0.567644856
LOC113200843,0.046067589,6.444096036,0.567671316,0.570261341,0.930593652,-5.286952339,0.56766665
Kiaa1551,-0.086905685,3.77004323,-0.567376658,0.570472097,0.930735913,-5.039039563,-0.567356354
Ubash3a,-0.232396557,0.031264566,-0.567610418,0.570452261,0.930735913,-4.766722425,-0.567385557
Mtfr2,-0.182228603,-0.372176262,-0.568166025,0.570527298,0.930737241,-4.679877988,-0.56727509
Arrdc1,0.046813584,4.474950814,0.566528678,0.571041706,0.930777856,-5.145639219,0.566517992
Asb5,0.183837798,1.863707516,0.566740913,0.570990985,0.930777856,-4.797354034,0.566592628
Hipk3,-0.076216157,7.153500246,-0.566832821,0.570830219,0.930777856,-5.344239745,-0.566829216
Klf5,-0.085441827,4.960736762,-0.566544993,0.571028738,0.930777856,-5.19531227,-0.566537073
LOC113176131,0.122305834,1.75125452,0.566847236,0.570904959,0.930777856,-4.814119278,0.566719223
LOC113177849,-0.082164973,3.458064562,-0.567032791,0.570712761,0.930777856,-4.972804493,-0.567002092
LOC113190272,0.057192381,4.27294869,0.566602276,0.570996546,0.930777856,-5.053078654,0.566584444
Unc45a,-0.030990082,6.918705356,-0.566905683,0.570780701,0.930777856,-5.345057383,-0.566902095
Zdbf2,0.067859754,8.114666374,0.567160951,0.570611593,0.930777856,-5.140652558,0.567151004
Acss2,-0.07610209,4.783030808,-0.56624877,0.571230071,0.930818912,-5.195352401,-0.566240839
Aqp4,0.146540477,6.599226408,0.566263379,0.571218084,0.930818912,-5.275937337,0.566258476
Mrpl11,0.056355618,5.474723824,0.566355889,0.571155514,0.930818912,-5.269130074,0.566350534
Lat2,0.21321207,1.314946976,0.566151265,0.571396278,0.931001095,-4.79965819,0.565996326
Rwdd1,0.043749941,6.501024307,0.565736289,0.57157559,0.931204596,-5.338459418,0.565732571
Mbp,0.102757044,7.352987978,0.565325633,0.571857626,0.931309437,-5.182089774,0.565317796
Prkca,-0.045156317,7.121704657,-0.565465879,0.571761095,0.931309437,-5.229019404,-0.565459749
Sycp3,0.093457525,4.627629692,0.565394776,0.571811965,0.931309437,-5.16054415,0.565384941
Ttc39c,-0.108297037,4.906334359,-0.565564662,0.571694372,0.931309437,-5.222389876,-0.565557873
Cdh1,-0.209776402,3.370578608,-0.565203894,0.571961395,0.931389795,-4.94151522,-0.565165213
Bco1,-0.300270318,0.392981775,-0.565089726,0.572116857,0.931485867,-4.798369436,-0.564936646
Fxn,-0.051106511,3.906443515,-0.564936306,0.572129256,0.931485867,-5.059700663,-0.564918418
Chmp5,0.046935539,6.462515414,0.564044319,0.572726513,0.931664614,-5.337511975,0.564040584
Cntnap4,0.060014202,5.060879155,0.564064683,0.572723475,0.931664614,-5.031736235,0.564045048
Grm3,0.083695401,4.167383197,0.564428454,0.572473779,0.931664614,-5.075244052,0.564411993
Mfsd13a,-0.064144032,4.923451084,-0.564044108,0.572729021,0.931664614,-5.212595909,-0.564036898
Nde1,0.082933105,2.942786283,0.564127025,0.572709724,0.931664614,-4.885401881,0.564065254
Nicn1,-0.072436722,3.430425874,-0.564291724,0.572598831,0.931664614,-4.87320473,-0.56422821
Rpl3,0.059771054,9.242193797,0.564057213,0.572719112,0.931664614,-5.253879049,0.564051459
Swt1,-0.063102109,4.105840871,-0.564200737,0.572634389,0.931664614,-5.000998174,-0.564175957
Tmem82,0.275514563,0.810129563,0.564292252,0.572695042,0.931664614,-4.775275333,0.564086828
Nop14,-0.028028332,6.539703939,-0.563793086,0.572897472,0.931850056,-5.339349619,-0.563789392
Atp5f1c,0.053907958,7.346936303,0.563552799,0.573061058,0.931850426,-5.336158973,0.563549067
Chrac1,-0.051167704,6.274847205,-0.563661371,0.572988488,0.931850426,-5.245245226,-0.563655676
Rprd1b,-0.058075893,5.762228185,-0.563601014,0.573029148,0.931850426,-5.274983342,-0.563595943
Lmf1,-0.059242679,5.019295731,-0.562899213,0.573512949,0.93187686,-5.086862263,-0.562885362
LOC113176825,0.148784768,0.746492716,0.563390275,0.573328025,0.93187686,-4.763330433,0.563156935
LOC113200620,-0.068509014,3.736544879,-0.563357805,0.573221738,0.93187686,-4.914766465,-0.563313043
Lypd6,-0.099533085,1.651316127,-0.563166425,0.57340242,0.93187686,-4.821821314,-0.563047675
Ppp1cc,-0.041814187,6.476537569,-0.563007945,0.573434862,0.93187686,-5.180465938,-0.563000032
Rpap1,-0.060505554,4.72634112,-0.563353067,0.573204684,0.93187686,-5.075392456,-0.563338093
Taf1b,0.085730313,4.776391654,0.563144692,0.573343385,0.93187686,-5.146600558,0.563134376
Tp53i11,0.074286077,6.30768381,0.562925036,0.573490353,0.93187686,-5.218946858,0.562918542
Kif1a,-0.059048885,9.623971403,-0.562797281,0.573581483,0.931899735,-5.103153903,-0.562784725
Aak1,-0.09056144,7.445495614,-0.562411367,0.573838283,0.931920982,-5.34018101,-0.562407686
Chrdl1,0.134292308,2.300429956,0.560915977,0.574912226,0.931920982,-4.85681584,0.560831771
Eif1ad,-0.064192384,3.945279193,-0.561885521,0.574222262,0.931920982,-4.926180727,-0.561844072
Eps8l2,-0.142962647,3.713643897,-0.560488522,0.575163368,0.931920982,-5.001295951,-0.560463443
Exoc3l4,-0.130371116,1.260374813,-0.562506898,0.573866951,0.931920982,-4.805438788,-0.5623656
Fbxl14,-0.057110659,5.338099451,-0.561632772,0.57437017,0.931920982,-5.253943095,-0.561627015
Fbxl17,-0.058151284,7.510331716,-0.561985521,0.574128421,0.931920982,-5.337774736,-0.561981798
Fzd7,0.144955042,4.788416335,0.560382715,0.575224878,0.931920982,-5.166330078,0.560373243
Jam3,0.060011284,6.670304005,0.562165068,0.574008874,0.931920982,-5.183131938,0.562157267
Lamc3,0.205164265,4.614149008,0.562037966,0.574096601,0.931920982,-5.170163401,0.562028501
Lbhd2,0.106912681,1.767978035,0.560910102,0.57493061,0.931920982,-4.835621354,0.560804806
