,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std
Trim45,0.325696185,2.699730684,0.800399503,0.423636541,0.999972263,-4.724239957,0.800128171
Trim47,-0.284448423,4.688746487,-1.237371646,0.215968736,0.999972263,-4.670766982,-1.23731884
Trim59,0.123260699,3.046060195,0.710486826,0.47743081,0.999972263,-4.898108064,0.710440832
Trim6,-0.407322348,2.050317772,-1.332521432,0.18279359,0.999972263,-4.510095982,-1.3322027
Trim61,-0.284732116,-0.954796423,-0.742300484,0.458418478,0.999972263,-4.673144371,-0.741453562
Trim62,-0.203970075,4.022021633,-0.458788582,0.648076801,0.999972263,-4.641259772,-0.456435558
Trim65,0.079776256,4.896258687,0.445637021,0.655863112,0.999972263,-5.238146381,0.445631972
Trim66,0.150367474,3.055563746,0.594707675,0.552102713,0.999972263,-4.834812814,0.594612215
Trim67,-0.148622839,3.238398172,-0.460949172,0.644953723,0.999972263,-4.790302159,-0.460783803
Trim68,-0.252245148,3.644784059,-0.844719329,0.398349737,0.999972263,-4.760325405,-0.844572198
Trim7,0.177344583,3.590480232,1.028562741,0.303858043,0.999972263,-4.650393588,1.028195142
Trim72,-0.45984877,3.803652095,-1.077397145,0.281326697,0.999972263,-4.760117099,-1.077343811
Trim8,-0.181542735,5.528560042,-1.358486607,0.174346869,0.999972263,-4.544220311,-1.358368234
Trim9,-0.165779734,6.547473071,-1.406406288,0.159608119,0.999972263,-4.685963447,-1.406390771
Trio,0.078636159,7.037550533,0.479059961,0.631897471,0.999972263,-5.412301772,0.479057855
Triobp,0.766702518,3.301661539,1.217322121,0.22441222,0.999972263,-4.559594725,1.214879063
Trip10,0.256852716,4.725915582,0.856503358,0.391959519,0.999972263,-4.696601133,0.856069173
Trip11,0.126896665,6.252598408,0.921517582,0.356788321,0.999972263,-4.994290226,0.921502146
Trip12,0.109941994,7.97004008,0.9555133,0.339321931,0.999972263,-5.095512058,0.955505884
Trip13,0.243022028,2.266189581,0.874340951,0.382105348,0.999972263,-4.696844374,0.874023698
Trip4,0.080637216,4.910254598,0.31092914,0.755868053,0.999972263,-5.026321165,0.310911302
Trip6,-0.113776241,4.457236927,-0.73645196,0.461483226,0.999972263,-4.903156308,-0.736406704
Triqk,0.042822745,6.199864103,0.436271812,0.662641101,0.999972263,-5.398836443,0.436269647
Trir,0.054966599,7.542838002,0.533025308,0.594017821,0.999972263,-5.380553657,0.533022765
Trit1,-0.079753594,5.685532449,-0.829786516,0.406663577,0.999972263,-5.146368666,-0.829779299
Trmo,-0.098880892,3.409935497,-0.480601139,0.630906432,0.999972263,-4.801781124,-0.48045143
Trmt1,0.000565286,5.238507094,0.004384811,0.996501572,0.999972263,-5.105974537,0.004384644
Trmt10a,0.152165888,3.504396999,0.999764468,0.317450884,0.999972263,-4.794278218,0.999709973
Trmt10b,-0.109362805,4.135934495,-0.436021924,0.662990245,0.999972263,-4.769782769,-0.435788422
Trmt10c,-0.066299168,4.722995214,-0.807433693,0.419424074,0.999972263,-5.05533074,-0.807420824
Trmt11,-0.140151038,4.328587883,-0.499372562,0.61809535,0.999972263,-4.68993672,-0.498551543
Trmt112,0.044057961,6.964599838,0.499701029,0.617287182,0.999972263,-5.403147381,0.499698793
Trmt12,0.045286477,4.02213381,0.442738693,0.657962834,0.999972263,-5.100990282,0.44272752
Trmt13,0.149797699,3.836114677,0.620635344,0.534907426,0.999972263,-4.833814528,0.620532253
Trmt1l,0.054861141,5.535546647,0.586930391,0.557255918,0.999972263,-5.168977743,0.586922262
Trmt2a,0.051135116,5.588127263,0.143270061,0.886319115,0.999972263,-4.690635559,0.142963364
Trmt2b,0.191506141,2.159583894,0.875178988,0.381636097,0.999972263,-4.700404265,0.874885707
Trmt44,-0.107470049,5.276905637,-0.979770317,0.327205467,0.999972263,-5.003224663,-0.979758246
Trmt5,-0.115103242,4.648073673,-1.437415575,0.150611706,0.999972263,-4.543965719,-1.437374163
Trmt6,-0.104532681,4.7483202,-0.461037436,0.645008926,0.999972263,-4.747060704,-0.460706869
Trmt61a,-0.060278021,4.494535495,-0.632019082,0.527384728,0.999972263,-5.053887623,-0.63200329
Trmt61b,-0.119870059,4.124755118,-0.924508966,0.355235015,0.999972263,-4.91218992,-0.924482777
Trmt9b,0.086378863,4.214416524,0.448473568,0.653817067,0.999972263,-5.162913221,0.448465795
Trmu,-0.131422246,5.687448516,-1.103002161,0.270033015,0.999972263,-4.899903936,-1.102986529
Trnaa-agc_34,-0.029309051,3.945934218,-0.141991958,0.887088626,0.999972263,-5.176234909,-0.141989086
Trnaa-agc_35,-0.201876369,1.356229943,-0.948794095,0.342857771,0.999972263,-4.68800512,-0.948533806
Trnag-ccc_1,-0.045458435,0.998018221,-0.151741273,0.879457138,0.999972263,-4.767581399,-0.151657425
Trnai-uau,0.163156047,0.709891494,0.401205471,0.68834203,0.999972263,-4.820002841,0.401106072
Trnan-guu_5,0.185613291,0.225843987,0.502947566,0.61512877,0.999972263,-4.775954649,0.502766044
Trnar-acg,-0.131938471,3.029842839,-0.802174118,0.422484005,0.999972263,-4.858858142,-0.802119208
Trnat-ggu,0.085933162,-0.46202371,0.229195861,0.818808595,0.999972263,-4.770576687,0.22907761
Trnau1ap,-0.130782485,5.128648485,-1.063466359,0.287577574,0.999972263,-4.922652299,-1.063450781
Trnp1,-0.187968921,4.925453892,-1.443889253,0.148779913,0.999972263,-4.55590921,-1.443854481
Trnt1,-0.030447579,5.046412225,-0.083140011,0.933929826,0.999972263,-4.674150996,-0.082901544
Tro,-0.117054811,9.17651862,-0.461035862,0.644778137,0.999972263,-5.184247955,-0.461028529
Trpa1,-0.167146173,-0.286681946,-0.200854833,0.840887115,0.999972263,-4.776902043,-0.200758883
Trpc1,-0.16791827,4.845974504,-1.235086639,0.216831816,0.999972263,-4.634600757,-1.234996475
Trpc3,-0.305310264,3.472970568,-0.716724139,0.473562735,0.999972263,-4.95214407,-0.716694314
Trpc4,-0.191417244,3.736385494,-0.518807756,0.603947719,0.999972263,-4.86547567,-0.518731891
Trpc4ap,-0.080722286,7.674298791,-1.405538281,0.15986603,0.999972263,-4.682406508,-1.405522277
Trpc5,0.427469634,3.461030506,1.363532219,0.173131932,0.999972263,-4.503693238,1.362209013
Trpc6,-0.360265273,2.34298588,-0.868019081,0.385545296,0.999972263,-4.700876304,-0.86772427
Trpc7,0.154312792,2.950361795,0.433034822,0.665016175,0.999972263,-4.93151012,0.432998066
Trpm1,-0.08474201,-0.684697856,-0.205215511,0.837568402,0.999972263,-4.72189235,-0.205004766
Trpm2,-0.247678969,4.495062064,-0.740651552,0.458917961,0.999972263,-4.992412251,-0.740629757
Trpm3,0.016326162,6.24525469,0.073206681,0.941642248,0.999972263,-5.318412281,0.07320593
Trpm4,-0.038355196,4.900085864,-0.246322879,0.805433891,0.999972263,-5.329474481,-0.246320824
Trpm6,0.001402191,1.493889347,0.003277708,0.99738746,0.999972263,-4.729227537,0.003274339
Trpm7,-0.113234506,5.613402752,-1.429673425,0.152817161,0.999972263,-4.618675822,-1.429651173
Trps1,0.1273993,5.320663192,0.45095064,0.652029079,0.999972263,-5.227028552,0.450945154
Trpt1,-0.200979538,4.526594526,-1.055603446,0.291160457,0.999972263,-4.864824187,-1.055579311
Trpv1,-0.007969975,3.604888147,-0.039743987,0.968302568,0.999972263,-4.899483302,-0.039737295
Trpv2,-0.142357975,3.496740474,-0.684604351,0.493611848,0.999972263,-4.960655258,-0.684575473
Trpv4,-0.19928488,0.764082404,-0.360054618,0.718870365,0.999972263,-4.827209297,-0.359968935
Trpv6,0.395682643,0.512462369,0.785003132,0.43264227,0.999972263,-4.71463202,0.784678196
Trrap,0.068559332,7.422872168,0.532240409,0.59456126,0.999972263,-5.380463684,0.532237867
Trub1,-0.004794639,5.100609678,-0.010340768,0.991793174,0.999972263,-4.645264935,-0.010285913
Trub2,0.012095236,5.086543884,0.139050536,0.889411382,0.999972263,-5.295598767,0.13904906
Tsacc,0.109553454,3.584606599,0.406396926,0.684795361,0.999972263,-4.714947907,0.405928194
Tsc1,0.097502011,7.315229412,0.923179174,0.355917071,0.999972263,-5.140681883,0.923172972
Tsc2,0.041682052,7.216883649,0.438594059,0.660957065,0.999972263,-5.427795232,0.438592179
Tsc22d1,0.094704044,8.292698382,0.945160001,0.344587012,0.999972263,-4.952859866,0.945140772
Tsc22d2,-0.024323933,5.203598696,-0.123080466,0.902068503,0.999972263,-4.865760903,-0.123048739
Tsc22d3,-0.100842211,7.31024042,-0.668512392,0.50380879,0.999972263,-5.316058642,-0.668508921
Tsc22d4,-0.026932455,6.33299226,-0.057224544,0.9546162,0.999972263,-4.6438949,-0.056910864
Tsen15,-0.057731792,3.941724093,-0.65297546,0.513783014,0.999972263,-5.041194551,-0.652958529
Tsen2,0.004985418,5.279690174,0.055605065,0.955656715,0.999972263,-5.39386324,0.055604707
Tsen54,0.22039374,4.064340054,1.165845991,0.243877099,0.999972263,-4.590446458,1.165350616
Tsfm,0.070720641,5.048199671,0.67916089,0.497040798,0.999972263,-5.167789994,0.679153199
Tsg101,-0.064487466,6.619227272,-0.499477849,0.617470314,0.999972263,-4.966335866,-0.499438767
Tsga10,-0.188459611,4.33579498,-0.561078408,0.575310202,0.999972263,-4.690606399,-0.560248131
Tsga10ip,-0.120000329,2.369425083,-0.268784918,0.788910829,0.999972263,-4.655823428,-0.267725229
Tshb,-1.186568402,4.146389792,-0.961366326,0.337021558,0.999972263,-4.630067604,-0.960066876
Tshr,-0.012303971,5.498619058,-0.026737604,0.978669172,0.999972263,-5.374345612,-0.026737413
Tshz1,0.081203238,5.493387183,0.374842299,0.707792597,0.999972263,-5.033511291,0.374822342
Tshz2,0.204719491,6.197761732,0.597949843,0.549927783,0.999972263,-4.878762325,0.597868344
Tshz3,-0.220506064,4.289645033,-1.395354998,0.162925407,0.999972263,-4.552244879,-1.395299951
Tsks,-0.186604549,-0.577367477,-0.41583566,0.67810792,0.999972263,-4.680552813,-0.415046422
Tsku,-0.176486316,3.288575463,-0.506534762,0.612544902,0.999972263,-4.84617318,-0.506444129
Tsn,-0.017537886,6.584352255,-0.160682375,0.872344056,0.999972263,-5.494582662,-0.16068176
Tsnare1,-0.08191573,5.415968799,-0.483891013,0.628466736,0.999972263,-5.248701755,-0.483886057
Tsnaxip1,0.00436765,2.868459694,0.012551278,0.989998567,0.999972263,-4.721011416,0.012535266
Tspan1,0.611094622,3.122170089,0.802652798,0.422250849,0.999972263,-4.778331698,0.802522378
Tspan10,0.192167572,1.864202432,0.622853135,0.533759291,0.999972263,-4.699778424,0.622277687
Tspan11,-0.514575107,1.064371951,-1.125162373,0.263554005,0.999972263,-4.583975559,-1.118030412
Tspan12,0.011141639,3.360329357,0.029200992,0.976705823,0.999972263,-5.001459786,0.029199071
Tspan13,-0.013573101,7.829028205,-0.042806008,0.965921408,0.999972263,-4.698365627,-0.042724175
Tspan14,0.088909153,5.326166078,0.652682315,0.513965021,0.999972263,-5.212503674,0.652676244
Tspan15,0.343016811,3.225348158,1.01100724,0.312240566,0.999972263,-4.645729374,1.010531811
Tspan16,0.546155164,-0.240884176,1.102018931,0.27471244,0.999972263,-4.587718654,1.092274557
Tspan17,0.093630055,5.837528837,0.643744693,0.519759235,0.999972263,-4.991985758,0.643716582
Tspan3,0.014008274,8.836039303,0.14726879,0.882921482,0.999972263,-5.257666654,0.147266742
Tspan31,0.049225534,5.837900669,0.406080327,0.684694251,0.999972263,-5.08377614,0.406065803
Tspan32,-0.496878676,-1.045184481,-1.259927877,0.208531422,0.999972263,-4.543859998,-1.257613905
Tspan33,0.062174901,5.827407559,0.317620525,0.750784975,0.999972263,-5.050653466,0.317604481
Tspan5,0.067006528,4.617643397,0.457535365,0.647290366,0.999972263,-5.219658388,0.457529691
Tspan6,0.186911968,4.995103613,0.862976852,0.38815661,0.999972263,-5.055575398,0.862965183
Tspan7,-0.12736695,9.121276061,-0.80091954,0.423192082,0.999972263,-4.974375134,-0.80089561
Tspan9,0.097347675,3.678368265,0.376954412,0.706217893,0.999972263,-5.053133145,0.376940406
Tspear,0.756746841,0.466732177,1.457507793,0.146245828,0.999972263,-4.50333552,1.452920501
Tspo,-0.074838603,5.127966328,-0.559757981,0.575648095,0.999972263,-5.243259648,-0.559752752
Tspoap1,-0.115337866,6.502712091,-0.602080464,0.547195443,0.999972263,-4.845677662,-0.601967993
Tspyl1,-0.022814786,7.277417682,-0.193523133,0.846549859,0.999972263,-5.496063732,-0.193522407
Tspyl2,-0.177367248,8.551632358,-1.13233531,0.257500507,0.999972263,-4.873555741,-1.132318614
Tspyl4,-0.175711185,9.607250952,-0.69511839,0.4869949,0.999972263,-5.009046763,-0.695096385
Tspyl5,0.126552637,2.678489095,0.575324463,0.565100262,0.999972263,-4.921780339,0.57528249
Tsr1,0.017562659,5.685148592,0.199822498,0.841620232,0.999972263,-5.424776362,0.199821441
Tsr2,-0.099239144,6.63590439,-1.132783297,0.257309275,0.999972263,-4.960046633,-1.132773757
Tssc4,-0.108229935,4.613573828,-0.743958592,0.456927451,0.999972263,-4.908918011,-0.743915742
Tssk1b,0.486840063,-1.121344053,0.907393877,0.366881998,0.999972263,-4.610572174,0.902329238
Tssk3,0.22401658,2.298081544,1.298420687,0.194233996,0.999972263,-4.534048011,1.298155239
Tssk4,-0.001388013,3.240740612,-0.004561515,0.996360596,0.999972263,-5.068353576,-0.004561332
Tssk6,0.281866289,-0.38515707,0.679407445,0.497146839,0.999972263,-4.713302736,0.678985832
Tsta3,0.072613851,6.224979138,0.508346265,0.611212369,0.999972263,-5.372262975,0.508343642
Tstd1,0.261441397,2.676216688,0.431504952,0.666224056,0.999972263,-4.785437936,0.43133603
Tstd3,0.040270198,4.818858977,0.24692502,0.804968036,0.999972263,-5.308269068,0.246922716
Ttbk1,-0.081472786,5.56954112,-0.389969003,0.696579015,0.999972263,-4.998692464,-0.38994257
Ttbk2,-0.081410864,6.759223541,-0.421793247,0.673181657,0.999972263,-5.180398596,-0.421785409
Ttc1,-0.048536307,6.246216612,-0.324382253,0.745650083,0.999972263,-5.390183202,-0.324380365
Ttc12,0.313758888,3.662385787,0.813446307,0.415979427,0.999972263,-4.933278793,0.813416283
Ttc13,-0.072092915,6.186535329,-1.016480223,0.309404807,0.999972263,-5.0435814,-1.016471721
Ttc14,0.068706672,6.155528815,0.226791637,0.820791558,0.999972263,-4.72916182,0.226527005
Ttc16,0.097016776,3.406778418,0.392722193,0.69455384,0.999972263,-4.922502606,0.392682714
Ttc19,-0.07253222,7.810928401,-0.736573492,0.461384502,0.999972263,-5.255514495,-0.736568984
Ttc21a,-0.05270293,4.436006411,-0.253081031,0.800217848,0.999972263,-5.014531099,-0.253065177
Ttc21b,0.022285368,5.365211429,0.098543197,0.921547281,0.999972263,-4.786371917,0.098484876
Ttc22,0.679175088,1.883559628,0.830213219,0.407094847,0.999972263,-4.651193857,0.829016895
Ttc23,-0.021928377,3.028471885,-0.107972403,0.914021176,0.999972263,-5.059364135,-0.107967874
Ttc23l,0.361678136,1.513827945,1.494843046,0.135118739,0.999972263,-4.412888553,1.494217658
Ttc24,0.872329813,-0.070278613,0.690682606,0.492161513,0.999972263,-4.629960585,0.686874983
Ttc25,0.190615191,4.953001353,0.877379113,0.380287854,0.999972263,-5.032324027,0.877366037
Ttc26,-0.233625621,3.408524508,-1.121280437,0.262205449,0.999972263,-4.691832082,-1.121193634
Ttc27,0.015084333,4.580090166,0.169432026,0.865458346,0.999972263,-5.278431451,0.169430104
Ttc28,-0.0243544,5.184650368,-0.132586264,0.89452225,0.999972263,-5.232690943,-0.132584173
Ttc29,-0.342038479,1.088849704,-0.933913643,0.350745442,0.999972263,-4.644166826,-0.933144353
Ttc30b,0.055499431,3.771848684,0.298934191,0.765025976,0.999972263,-4.893060974,0.298887381
Ttc31,0.168776553,4.248303275,0.939368498,0.347556937,0.999972263,-4.888703687,0.93933858
Ttc32,0.066605078,3.446415347,0.383731993,0.701222414,0.999972263,-4.877269984,0.383670859
Ttc33,-0.051580967,6.107571173,-0.422847741,0.67240814,0.999972263,-5.37101371,-0.422845293
Ttc36,0.26899566,3.033572286,0.978184249,0.328113577,0.999972263,-4.680033232,0.977920637
Ttc37,0.181175939,6.194912168,1.371064681,0.170360156,0.999972263,-4.701225763,1.371047479
Ttc39b,0.17682247,3.217660645,1.093204265,0.27435588,0.999972263,-4.682697921,1.093086369
Ttc4,0.083936542,5.229719621,0.515334727,0.606355731,0.999972263,-4.92252243,0.51528235
Ttc5,0.158161699,4.744943262,0.786574449,0.43165579,0.999972263,-4.756204011,0.786361402
Ttc7a,0.074035223,4.057848197,0.35640682,0.721566204,0.999972263,-4.92680998,0.35636638
Ttc7b,-0.078315486,6.434439232,-0.54331155,0.586938799,0.999972263,-4.98189103,-0.543277434
Ttc8,0.15979371,3.519242493,1.015608433,0.309857798,0.999972263,-4.74025043,1.015520461
Ttc9,-0.028030409,5.37424366,-0.170504726,0.864636926,0.999972263,-4.907064704,-0.170474577
Ttc9b,-0.144416207,4.888809007,-0.366708161,0.71384088,0.999972263,-5.202784623,-0.366702583
Ttc9c,-0.068410208,3.751410428,-0.567679167,0.57026523,0.999972263,-5.033893135,-0.567660924
Ttf1,-0.086805317,5.467677506,-0.854170869,0.393014946,0.999972263,-5.113392136,-0.854162522
Ttf2,0.054897849,3.139492343,0.17780373,0.858882118,0.999972263,-5.080419952,0.177797364
Tti2,0.101934542,4.427544747,0.920736053,0.357198915,0.999972263,-4.948747559,0.920715628
Ttl,-0.043624794,4.095851312,-0.28378462,0.776579268,0.999972263,-5.18763552,-0.283779628
Ttll1,-0.025358517,6.321092547,-0.196404538,0.844294169,0.999972263,-5.479051082,-0.19640374
Ttll10,0.852839207,4.213535515,1.229963565,0.218954103,0.999972263,-4.559911165,1.229313992
Ttll11,-0.081333059,5.440025569,-0.342087577,0.732359654,0.999972263,-4.839967093,-0.341988357
Ttll12,0.104041635,6.520540153,0.933863165,0.350377896,0.999972263,-5.124695024,0.933856546
Ttll4,0.305006862,4.950389591,0.907566026,0.364174152,0.999972263,-4.766844841,0.907440025
Ttll5,-0.072544396,5.050376121,-0.413194965,0.679500977,0.999972263,-4.920642372,-0.413144187
Ttll7,-0.050807242,5.158137675,-0.361627345,0.717632531,0.999972263,-5.335142517,-0.361624664
Ttll8,-0.040655503,3.159522232,-0.075911418,0.939501779,0.999972263,-4.872713313,-0.075896076
Ttn,-0.134851412,3.633761238,-0.340187927,0.733724419,0.999972263,-5.05922793,-0.340175432
Ttpal,-0.216906025,4.906649887,-0.874643852,0.381946966,0.999972263,-4.707020681,-0.874314571
Ttr,-0.882532868,1.470054327,-0.702547347,0.482454825,0.999972263,-4.7638531,-0.702359774
Ttyh1,-0.232631823,7.424654482,-0.753638009,0.451072625,0.999972263,-5.11613325,-0.753628003
Ttyh2,0.107083091,4.84440056,0.428546555,0.668256046,0.999972263,-5.285965984,0.428542709
Ttyh3,-0.072347432,6.735741504,-0.592603931,0.55345372,0.999972263,-5.129419455,-0.592592769
Tub,0.091253392,6.552419197,0.557889511,0.576931042,0.999972263,-5.077130146,0.557873099
Tuba1a,0.040031588,10.67935692,0.173537383,0.862230404,0.999972263,-5.302751646,0.173535656
Tuba1b,-0.14836648,10.56422871,-0.742187306,0.457982547,0.999972263,-5.053770013,-0.742172964
Tuba1c,0.109707244,8.99140414,0.580205021,0.56178052,0.999972263,-5.215127441,0.580198863
Tuba4a,-0.216940212,7.855056878,-0.80408245,0.421353206,0.999972263,-5.16719721,-0.80407579
Tuba8,-0.07888398,1.179730568,-0.156902152,0.875842784,0.999972263,-4.654013962,-0.15624135
Tubal3,0.196263902,0.862620176,0.809516393,0.418380685,0.999972263,-4.717983805,0.809233785
Tubb,-0.134427899,8.283622734,-0.536727609,0.591458219,0.999972263,-5.316179834,-0.536724082
Tubb4a,-0.289249844,8.676975796,-0.818790528,0.412913445,0.999972263,-5.051913453,-0.818777369
Tubb4b,-0.193178089,9.08685862,-1.198686451,0.230656602,0.999972263,-4.826980303,-1.198669193
Tubd1,0.078514331,4.424470033,0.855642101,0.392205876,0.999972263,-4.987763948,0.855623845
Tube1,-0.071641657,4.029694422,-0.502457004,0.615353622,0.999972263,-5.115363282,-0.502446294
Tubg1,-0.087461836,5.651530146,-0.426616634,0.669671628,0.999972263,-5.055164196,-0.426598723
Tubgcp3,0.136566604,6.251955684,1.000004145,0.317365004,0.999972263,-4.743532725,0.999887397
Tubgcp4,-0.043986266,6.48102632,-0.223948474,0.822847217,0.999972263,-4.85523898,-0.223884449
Tubgcp6,0.05811473,6.203845435,0.581965047,0.560592389,0.999972263,-5.336018641,0.581961833
Tufm,-0.022938663,6.350805512,-0.239975271,0.810350562,0.999972263,-5.394665809,-0.239973808
Tuft1,0.182214637,4.292201452,0.860420527,0.389567718,0.999972263,-4.981360129,0.860401575
Tulp1,0.656775852,0.977265102,1.181361157,0.242481406,0.999972263,-4.580048908,1.168806984
